objectid;cl;nome_completo;area_plane;cod_rp;rp;codra;regiao_adm;cb_imovel;nome;tributacao;tot_imoveis;area_territ;exercicio
9860;40279;Rua Tamboril;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;28;16757;2023
9861;40378;Estrada do Taquaral;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;12;237771;2023
9862;40535;Rua Caminho do Telégrafo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;113766;2023
9863;41848;Rua Ubatã;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;20;11440;2023
9864;42721;Estrada do Viegas;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;82;2107687;2023
9865;45021;Rua Zoroastro da Cunha;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;38;22777;2023
9866;47886;Rua Registro;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;39;167770;2023
9867;49601;Rua Sauna;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;13;64337;2023
9868;50641;Rua Mucuripe;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;26;51129;2023
9869;50658;Rua Tiquiá;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;21;3171;2023
9870;51375;Rua Alexandre Moura;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;7;2297;2023
9871;51888;Rua Antenor Correia;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;57;18846;2023
9872;54098;Rua Dona Florinda;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;17242;2023
9873;54890;Rua Jaú;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;960;2023
9874;56440;Rua Hugo Barreto;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;516;2023
9875;57299;Caminho A;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;5;33768;2023
9876;57372;Rua Alberico de Moraes;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;897;2023
9877;57380;Rua Professor Cabrita;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;787;2023
9878;57406;Rua Professor João de Aquino;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;456;2023
9879;57422;Rua Yalta;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;326;2023
9880;57448;Rua Nova Guiné;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;296;2023
9881;57455;Rua Nova de Lima;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;450;2023
9882;57463;Rua Nova Orleans;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;678;2023
9883;57471;Rua Maiorca;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;1095;2023
9884;57489;sem nome - CL 057489;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;610;2023
9885;57497;Praça Damasco;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;785;2023
9886;57513;Praça Lucerna;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;390;2023
9887;57521;Praça Funchal;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;525;2023
9888;57729;Rua Engenheiro Silva Cunha;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;225;2023
9889;57737;Rua Engenheiro Itamar Tavares;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;1687;2023
9890;59238;Rua Santa Márcia;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;14;3355;2023
9891;59246;Rua Conde Paes Leme;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;5;1292;2023
9892;59253;Rua Marechal Marques da Cunha;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;225;2023
9893;59261;Rua General Benedito Nascimento;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;225;2023
9894;59279;Rua Coronel Antonio Azevedo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;700;2023
9895;59287;Rua Bernardo Vieira de Melo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;1350;2023
9896;59295;Rua Carlos Vitor Boisson;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;225;2023
9897;59303;Rua Drago;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;675;2023
9898;59311;Rua Lesseps;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;445;2023
9899;59329;Rua Hélio Lobo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;1462;2023
9900;59337;Rua Professor Ulysses Nonohay;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;541;2023
9901;59345;Rua Julio Isnard;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;18;24590;2023
9902;59352;Rua Lourdes Rocha;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;1080;2023
9903;59360;Rua Santa Francisca Cabrini;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;2337;2023
9904;59444;Rua Manuel Suzano;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;360;2023
9905;59451;Rua Luiz Ururai;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;5;1880;2023
9906;59469;Praça Cacilda Martins;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;360;2023
9907;92759;Rua Cairo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;27;7156;2023
9908;92791;Rua Benares;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;1097;2023
9909;92890;Rua Felix Taunay;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;8;1800;2023
9910;92908;Rua Jose Leandro;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;5;1319;2023
9911;92916;Rua Beethoven;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;17;104027;2023
9912;92924;Rua Zopiro Goulart;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;25;6116;2023
9913;92932;Rua Nelson de Sena;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;987;2023
9914;92940;Rua Murilo Braga;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;12;2772;2023
9915;101964;Rua Vitor Guisard;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;20;4932;2023
9916;101980;Rua Raul Azevedo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;756;2023
9917;101998;Rua Sobreiro;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;836;2023
9918;102004;Rua Macatuba;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;1571;2023
9919;102012;Rua Marinho Rego;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;10;3751;2023
9920;102020;Rua Silvio Fontes;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;520;2023
9921;105064;Praça Lafayette Coutinho;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;10;3886;2023
9922;107169;Rua Baalbeck;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;250;2023
9923;107177;Rua Beirute;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;317;2023
9924;107185;Rua Tripoli;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;620;2023
9925;107193;Praça Elias Jabour;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;378;2023
9926;107201;Rua Saida;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;378;2023
9927;107219;Rua Byblos;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;1897;2023
9928;108738;Praça da Caserna;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;914;2023
9929;108746;Rua Paulo da Silva;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;16;4941;2023
9930;108753;Rua Alcebiades Sodre;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;13;3758;2023
9931;108761;Rua Aurélio de Oliveira;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;23;5900;2023
9932;108779;Rua Almiro Bernardo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;1460;2023
9933;108787;Rua Elídio Pinto;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;962;2023
9934;108803;Rua Jose Filho;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;8;2055;2023
9935;108811;Rua Julio Conceição;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;1150;2023
9936;108829;Rua Nelson da Fonseca;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;48;11898;2023
9937;108837;Praça Francisco Dias;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;450;2023
9938;108845;Rua Olavo do Amaral;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;450;2023
9939;108852;Rua Orlando Martins;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;11;2481;2023
9940;108878;Rua Paulo Pereira;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;329;2023
9941;108886;Rua Ulpiano dos Santos;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;11;3064;2023
9942;108894;Rua Paulo Rola;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;20;10486;2023
9943;108902;Rua Severino Filho;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;23;5332;2023
9944;108910;Rua do Armistício;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;22;5052;2023
9945;108928;Rua da Aeronáutica;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;19;4369;2023
9946;108936;Rua da Marinha;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;1435;2023
9947;108944;Rua da Aclamação;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;18;5606;2023
9948;108951;Rua da Infantaria;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;10;2367;2023
9949;108969;Rua Valdemar Fidalgo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;17;4272;2023
9950;113555;Rua Andre Temudo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;14;3720;2023
9951;113563;Rua Mirtes Gomes;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;15;3879;2023
9952;113571;Rua Roquemond;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;700;2023
9953;113589;Rua Graham Bell;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;11;3657;2023
9954;113597;Praça Viradouro;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;500;2023
9955;135095;Rua Corte Real;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;726;2023
9956;135111;Rua Salamanta;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;16;1939;2023
9957;135129;Rua Mucuge;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;9;1080;2023
9958;135137;Rua Bangolo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;10;1385;2023
9959;135152;Rua Cabrobo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;5;659;2023
9960;138123;Rua São Rupeto;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;31;2555;2023
9961;138131;Rua São Gabinio;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;30;2040;2023
9962;138149;Rua Aguinaldo Rocha;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;15;1496;2023
9963;138156;Rua São Barôncio;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;7;952;2023
9964;138164;Rua Celso dos Santos;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;5;680;2023
9965;138172;Rua Oscar Schade;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;23;3128;2023
9966;138180;Rua Claudino Pinheiro;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;7;1694;2023
9967;138198;Rua Santo Amos;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;19;2649;2023
9968;141853;Rua Soldado Belmiro Silva;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;5;765;2023
9969;141861;Rua Soldado Cosme Lira;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;612;2023
9970;153858;Rua Aydano de Almeida Correa;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;8;1300;2023
9971;153866;Rua Carlos Norberto Bica;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;10;1432;2023
9972;153874;Rua Engenheiro Fernando Gomes Ferraz;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;13;1994;2023
9973;156216;Rua Engenheiro Octacílio Francesconi Porto;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;41;4613;2023
9974;156224;Rua João de Almeida Pereira Filho;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;47;4024;2023
9975;156232;Rua Engenheiro Hélio de Morais Rego;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;20;1468;2023
9976;156240;Rua Estrela do Indaia;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;631;2023
9977;156265;Rua Orenoco;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;694;2023
9978;158477;Rua Palestina;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;426;2023
9979;158485;Rua Silveirania;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;120;2023
9980;158501;Rua Mirassolândia;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;120;2023
9981;158543;Rua Narandiba;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;36;4572;2023
9982;162875;Rua Guilherme Francisco Morais;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;11;1490;2023
9983;162883;Rua Flávio Correa de Sá;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;14;1874;2023
9984;162891;Rua Arthur Luz;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;34;4292;2023
9985;162909;Rua Jose Raymundo Cardoso;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;12;1560;2023
9986;162917;Rua Jose Isaias;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;34;4289;2023
9987;162925;Rua Adhemar Flores;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;19;2804;2023
9988;162933;Rua Professora Maria Carlota;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;168;2023
9989;168575;Rua das Garças;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;5851;2023
9990;168690;Rua Sylvio Lemgruber;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;24;5474;2023
9991;168708;Rua Watson Macedo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;512;2023
9992;168716;Rua Alfredo Coutinho Filho;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;16;3836;2023
9993;168724;Rua Murilo Gouvea;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;1447;2023
9994;170167;Rua Orion;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;400;2023
9995;183426;Rua Antonio Alfredo Campos;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;32;4705;2023
9996;183434;Rua Edmur Pericles Camargo;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;34;5140;2023
9997;183442;Rua Celso Gilberto de Oliveira;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;636;2023
9998;183459;Rua Ana Rosa Kucinski Silva;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;26;3577;2023
9999;183467;Rua Antonio de Pádua Costa;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;22;2970;2023
10000;183475;Rua Paulo Mendes Rodrigues;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;20;3043;2023
10001;184358;Rua Carlos Coco - PAL 38939;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;25;6726;2023
10002;184366;Rua Álvaro Santiago Sobrinho;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;25;6027;2023
10003;184374;Rua José de d´Araújo - PAL 38939;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;11;2560;2023
10004;184382;Rua Francisco Alves de Oliveira;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;914;2023
10005;184390;Rua Manoel Eduardo de Souza;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;1409;2023
10006;189357;Rua Francisco Barroso Magno;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;44;10006;2023
10007;189365;Rua Ivete Vargas;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;27;7265;2023
10008;189373;Rua Maestro Claudio Santoro;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;11;2512;2023
10009;189381;Rua Heleno Mario de Castro;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;51;11641;2023
10010;189399;Rua Etelvino Antonio da Silva;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;9;2076;2023
10011;189407;Rua Ernani do Amaral Peixoto;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;7;1822;2023
10012;189415;Rua General Gentil Marcondes Filho;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;2;529;2023
10013;189423;Rua João Caetano de Oliveira;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;11;3219;2023
10014;216978;Rua 1 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;10;959;2023
10015;216986;Rua 2 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;7;648;2023
10016;216994;Rua 3 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;7;484;2023
10017;217000;Rua 4 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;5;180;2023
10018;217018;Rua 5 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;224;2023
10019;217026;Rua 6 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;305;2023
10020;217034;Rua 7 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;6;382;2023
10021;217042;Rua 8 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;202;2023
10022;217059;Rua 9 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;24;1442;2023
10023;217067;Rua 10 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;3;121;2023
10024;217075;Rua 11 - PAA 11990 / PAL 46490;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;4;408;2023
10025;222315;Rua E - PAA 11210 / PAL 44304;5;5.1;Bangu;17;BANGU                   ;142;Senador Camará            ;T;1;1750;2023
10026;4192;Rua Major-Brigadeiro Lysias Rodrigues;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;19;4657;2023
10027;4200;Rua Bastos Tigre;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;9;2366;2023
10028;4218;Rua Professor Manuel Bittencourt;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;21;5459;2023
10029;4226;Rua General Vieira da Rosa;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;3930;2023
10030;4234;Rua Rodolfo de Melo;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;24;6147;2023
10031;4242;Rua Padre Noé Gualberto;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;8;2114;2023
10032;4259;Rua Jornalista Queiroz Juca;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;24;5625;2023
10033;4267;Rua General Severino da Cunha;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;26;6112;2023
10034;11122;Rua Benedito Paulo;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;3;33104;2023
10035;13177;Rua Professor Jose de Mendonça;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;14;6107;2023
10036;13185;Caminho dos Eucalíptos;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;9;111665;2023
10037;13193;Caminho dos Sapotizeiros;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;165155;2023
10038;13631;Rua Capitão Nilo Val;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;4620;2023
10039;13649;Rua Coração Eucarístico;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;230;2023
10040;16139;Rua Capitão Felisbino;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;3;1285;2023
10041;18689;Rua Rosa Saisse;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;190;2023
10042;22566;Rua Viata;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;10;10478;2023
10043;23762;Rua Caiará;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;17;168217;2023
10044;26427;Rua Itaquê;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;51;130775;2023
10045;27292;Rua Joaquim Marques;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;4;97220;2023
10046;28142;Estrada do Lameirão;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;101;317166;2023
10047;28183;Rua Laranjeiras;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;22;175164;2023
10048;28662;Rua Hudson Silva;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;177562;2023
10049;29983;Rua Manuel Torres;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;5710;2023
10050;32359;Rua Gomes Archer;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;37;5547;2023
10051;35279;Estrada da Posse;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;371;370567;2023
10052;37945;Rua Doutor Clemente Marques;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;4;13881;2023
10053;38000;Rua Alberto de Oliveira;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;18;14822;2023
10054;39669;Estrada dos Sete Riachos;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;293533;2023
10055;40477;Rua Teixeira Campos;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;83;329240;2023
10056;49981;Rua Anes Dias;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;17;4335;2023
10057;50740;Rua Guandu Mirim;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;38;296844;2023
10058;50757;Caminho das Jaqueiras;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;163326;2023
10059;50799;Rua Doutor Juvenal Murtinho;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;19;5694;2023
10060;50807;Rua Daniel Thompson;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;56;38004;2023
10061;50815;Rua Doutor Dormund Martins;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;33;124638;2023
10062;50823;Caminho dos Abieiros;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;107344;2023
10063;50831;Rua Magnesita;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;5;29341;2023
10064;51078;Rua Oscar de Souza;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;32;8264;2023
10065;51086;Rua Augusto Brandão;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;21;7720;2023
10066;51094;Rua D;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;5520;2023
10067;51102;Rua E;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;10;3020;2023
10068;51110;Rua Marechal Pego Junior;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;9;2868;2023
10069;51128;Rua G;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;17;5232;2023
10070;51375;Rua Alexandre Moura;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;5884;2023
10071;51532;Rua Antonio Nunes de Siqueira;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;5;511452;2023
10072;53595;Rua Antonio Torres;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;27;11772;2023
10073;54221;Rua Jurubatuba;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;3;930;2023
10074;55269;Estrada Serra Alta;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;5;18601;2023
10075;96644;Rua Vitor Brecheret;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;25595;2023
10076;107987;Rua Engoa;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;20;6244;2023
10077;114231;Rua Afonso Rondeau;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;14;4736;2023
10078;116210;Rua Um - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;141;44390;2023
10079;116244;Rua Dois - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;26;8257;2023
10080;116251;Rua Três - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;38;11767;2023
10081;116269;Rua Quatro - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;8;2452;2023
10082;116277;Rua Cinco - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;4500;2023
